date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:01	17302/17302	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:02%20GMT	https://www.alanjackson.com/news/watch-the-official-video-for-the-older-i-get	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/watch-the-official-video-for-the-older-i-get.html	(from https://www.alanjackson.com/news?page=3)
16:28:02	22274/22274	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:03%20GMT	https://www.alanjackson.com/news/alan-jacksons-%e2%80%9chonky-tonk-highway-tour%e2%80%9d-rolls-on	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jacksons-%e2%80%9chonky-tonk-highway-tour%e2%80%9d-rolls-on.html	(from https://www.alanjackson.com/news?page=3)
16:28:03	17546/17546	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:03%20GMT	https://www.alanjackson.com/news/icymi-alan-performs-at-the-51st-cma-awards	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/icymi-alan-performs-at-the-51st-cma-awards.html	(from https://www.alanjackson.com/news?page=3)
16:28:03	27088/27088	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:04%20GMT	https://www.alanjackson.com/news/alan-jackson-jerry-reed-and-don-schlitz-inducted-into-the-country-music-hall-of-fame	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-jerry-reed-and-don-schlitz-inducted-into-the-country-music-hall-of-fame.html	(from https://www.alanjackson.com/news?page=3)
16:28:04	21797/21797	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:05%20GMT	https://www.alanjackson.com/news/alan-jackson-shares-new-music-as-he-enters-the-country-music-hall-of-fame	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-shares-new-music-as-he-enters-the-country-music-hall-of-fame.html	(from https://www.alanjackson.com/news?page=3)
16:28:04	23729/23729	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:05%20GMT	https://www.alanjackson.com/news/alan-confirmed-performer-for-51st-annual-cma-awards	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-confirmed-performer-for-51st-annual-cma-awards.html	(from https://www.alanjackson.com/news?page=4)
16:28:05	19337/19337	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:06%20GMT	https://www.alanjackson.com/news/ajs-good-time-bar-celebrates-first-anniversary	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/ajs-good-time-bar-celebrates-first-anniversary.html	(from https://www.alanjackson.com/news?page=4)
16:28:06	19710/19710	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:07%20GMT	https://www.alanjackson.com/news/alan-jacksons-ajs-good-time-bar-launches-honkytonks4texas-weekend-long-drive-to-help-flood-victims-	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jacksons-ajs-good-time-bar-launches-honkytonks4texas-weekend-long-drive-to-help-flood-victims-.html	(from https://www.alanjackson.com/news?page=4)
16:28:07	26661/26661	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:07%20GMT	https://www.alanjackson.com/news/gaither-music-group-to-rerelease-precious-memories-live-at-the-ryman-on-dvd	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/gaither-music-group-to-rerelease-precious-memories-live-at-the-ryman-on-dvd.html	(from https://www.alanjackson.com/news?page=4)
16:28:07	23961/23961	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:08%20GMT	https://www.alanjackson.com/news/rfd-tv-to-air-precious-memories-live-at-the-ryman-(exclusive-premiere)	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/rfd-tv-to-air-precious-memories-live-at-the-ryman-(exclusive-premiere).html	(from https://www.alanjackson.com/news?page=4)
16:28:08	22399/22399	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:09%20GMT	https://www.alanjackson.com/news/honky-tonk-highway-tour-rolls-through-the-summer-and-into-the-fall-with-added-cities	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/honky-tonk-highway-tour-rolls-through-the-summer-and-into-the-fall-with-added-cities.html	(from https://www.alanjackson.com/news?page=4)
16:28:09	18910/18910	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:10%20GMT	https://www.alanjackson.com/news/back-by-popular-demand---precious-memories-live-at-the-ryman-dvd-	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/back-by-popular-demand---precious-memories-live-at-the-ryman-dvd-.html	(from https://www.alanjackson.com/news?page=4)
16:28:10	19965/19965	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:11%20GMT	https://www.alanjackson.com/news/billboard-alan-jacksons-10-best-songs-critics-picks	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/billboard-alan-jacksons-10-best-songs-critics-picks.html	(from https://www.alanjackson.com/news?page=4)
16:28:10	18578/18578	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:11%20GMT	https://www.alanjackson.com/news/rolling-stone-100-greatest-country-artists-of-all-time	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/rolling-stone-100-greatest-country-artists-of-all-time.html	(from https://www.alanjackson.com/news?page=4)
16:28:11	19663/19663	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:12%20GMT	https://www.alanjackson.com/news/alan-jackson-performs-pregame-concert-for-thousands-of-predators-fans-(video)	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-performs-pregame-concert-for-thousands-of-predators-fans-(video).html	(from https://www.alanjackson.com/news?page=4)
16:28:12	21908/21908	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:13%20GMT	https://www.alanjackson.com/news/good-times-in-nashville-for-game-3	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/good-times-in-nashville-for-game-3.html	(from https://www.alanjackson.com/news?page=4)
16:28:13	22216/22216	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:13%20GMT	https://www.alanjackson.com/news/country-superstar-alan-jackson-to-play-free-stanley-cup-final-party-before-game-3-	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/country-superstar-alan-jackson-to-play-free-stanley-cup-final-party-before-game-3-.html	(from https://www.alanjackson.com/news?page=4)
16:28:13	19878/19878	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:14%20GMT	https://www.alanjackson.com/news/alan-jackson-delivers-night-of-real-country-music	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-delivers-night-of-real-country-music.html	(from https://www.alanjackson.com/news?page=4)
16:28:14	20732/20732	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:15%20GMT	https://www.alanjackson.com/news/alan-jackson-tapped-for-country-music-hall-of-fame	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-tapped-for-country-music-hall-of-fame.html	(from https://www.alanjackson.com/news?page=4)
16:28:15	22038/22038	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:15%20GMT	https://www.alanjackson.com/news/concert-review-alan-jacksons-23rd-rodeo-gig-definitely-turns-on-the-charm	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/concert-review-alan-jacksons-23rd-rodeo-gig-definitely-turns-on-the-charm.html	(from https://www.alanjackson.com/news?page=4)
16:28:15	19357/19357	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:16%20GMT	https://www.alanjackson.com/news/concert-review-alan-jackson-bolsters-authentic-country-music	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/concert-review-alan-jackson-bolsters-authentic-country-music.html	(from https://www.alanjackson.com/news?page=4)
16:28:16	21091/21091	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:17%20GMT	https://www.alanjackson.com/news/alans-beloved-mother-mama-ruth-has-passed-away-at-the-age-of-86	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alans-beloved-mother-mama-ruth-has-passed-away-at-the-age-of-86.html	(from https://www.alanjackson.com/news?page=4)
16:28:17	21312/21312	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:18%20GMT	https://www.alanjackson.com/news/new-tour-alan-jackson-rolls-down-the-honky-tonk-highway-in-2017	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/new-tour-alan-jackson-rolls-down-the-honky-tonk-highway-in-2017.html	(from https://www.alanjackson.com/news?page=4)
16:28:18	18099/18099	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:19%20GMT	https://www.alanjackson.com/news/icymi---alan-jackson-and-george-strait-duet-at-the-cma-awards	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/icymi---alan-jackson-and-george-strait-duet-at-the-cma-awards.html	(from https://www.alanjackson.com/news?page=4)
16:28:19	20418/20418	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:20%20GMT	https://www.alanjackson.com/news/alan-jackson-to-release-precious-memories-collection-exclusively-at-walmart-on-october-28	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-to-release-precious-memories-collection-exclusively-at-walmart-on-october-28.html	(from https://www.alanjackson.com/news?page=4)
16:28:20	17773/17773	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:21%20GMT	https://www.alanjackson.com/news/cma-50-for-50-the-day-the-world-stopped-turning	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/cma-50-for-50-the-day-the-world-stopped-turning.html	(from https://www.alanjackson.com/news?page=5)
16:28:21	19228/19228	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:22%20GMT	https://www.alanjackson.com/news/[rare-country]-alan-jackson-took-a-stand-for-true-country-music-to-defend-a-legend	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/[rare-country]-alan-jackson-took-a-stand-for-true-country-music-to-defend-a-legend.html	(from https://www.alanjackson.com/news?page=5)
16:28:22	20371/20371	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:23%20GMT	https://www.alanjackson.com/news/toc-no-2-alan-jackson-where-were-you-(when-the-world-stopped-turning)-%e2%80%93-top-country-songs-of-the-century-	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/toc-no-2-alan-jackson-where-were-you-(when-the-world-stopped-turning)-%e2%80%93-top-country-songs-of-the-century-.html	(from https://www.alanjackson.com/news?page=5)
16:28:23	20281/20281	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:23%20GMT	https://www.alanjackson.com/news/alan-jackson-part-of-new-rock--roll-hall-of-fame-exhibit	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-part-of-new-rock--roll-hall-of-fame-exhibit.html	(from https://www.alanjackson.com/news?page=5)
16:28:24	48720/48720	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:25%20GMT	https://www.alanjackson.com/news/alan-jackson-remebers-when-he-joinded-the-grand-ole-opry	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-remebers-when-he-joinded-the-grand-ole-opry.html	(from https://www.alanjackson.com/news?page=5)
16:28:25	22178/22178	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:26%20GMT	https://www.alanjackson.com/news/genuine-the-alan-jackson-story-a-definitive-three-cd-career-defining-collection-available-worldwide-friday-august-5	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/genuine-the-alan-jackson-story-a-definitive-three-cd-career-defining-collection-available-worldwide-friday-august-5.html	(from https://www.alanjackson.com/news?page=5)
16:28:26	23358/23358	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:27%20GMT	https://www.alanjackson.com/news/alan-jackson-and-ply-gem-help-dedicate-house-with-lavergne-family-as-part-of-national-habitat-for-humanity-home-builders-blitz-	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-and-ply-gem-help-dedicate-house-with-lavergne-family-as-part-of-national-habitat-for-humanity-home-builders-blitz-.html	(from https://www.alanjackson.com/news?page=5)
16:28:27	18697/18697	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:27%20GMT	https://www.alanjackson.com/news/alan-jackson-gives-keys-to-new-habitat-for-humanity-homeowner	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-gives-keys-to-new-habitat-for-humanity-homeowner.html	(from https://www.alanjackson.com/news?page=5)
16:28:28	17982/17982	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:28%20GMT	https://www.alanjackson.com/news/alan-jackson-helps-out-habitat-for-humanity	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-helps-out-habitat-for-humanity.html	(from https://www.alanjackson.com/news?page=5)
16:28:29	18928/18928	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:29%20GMT	https://www.alanjackson.com/news/alan-jackson-named-living-legend-(again)-in-2016-golden-boot-awards	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-named-living-legend-(again)-in-2016-golden-boot-awards.html	(from https://www.alanjackson.com/news?page=5)
16:28:29	19660/19660	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:30%20GMT	https://www.alanjackson.com/news/alan-jackson-gears-up-for-cma-music-festival	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-gears-up-for-cma-music-festival.html	(from https://www.alanjackson.com/news?page=5)
16:28:30	22126/22126	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:31%20GMT	https://www.alanjackson.com/news/flashback-see-alan-jacksons-jukebox-rock-the-cma-awards-	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/flashback-see-alan-jacksons-jukebox-rock-the-cma-awards-.html	(from https://www.alanjackson.com/news?page=5)
16:28:31	39855/39855	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:32%20GMT	https://www.alanjackson.com/news/vote-now-for-alan-in-2016-golden-boot-awards-	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/vote-now-for-alan-in-2016-golden-boot-awards-.html	(from https://www.alanjackson.com/news?page=5)
16:28:32	20408/20408	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:33%20GMT	https://www.alanjackson.com/news/hear-alan-jacksons-heartbreaking-new-single-the-one-youre-waiting-for	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/hear-alan-jacksons-heartbreaking-new-single-the-one-youre-waiting-for.html	(from https://www.alanjackson.com/news?page=5)
16:28:33	18716/18716	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:34%20GMT	https://www.alanjackson.com/news/alan-jackson-keeps-it-country-in-anaheim	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-keeps-it-country-in-anaheim.html	(from https://www.alanjackson.com/news?page=5)
16:28:35	22926/22926	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:35%20GMT	https://www.alanjackson.com/news/eagle-rock-entertainment-commemorates-25-years-of-alan-jackson--with-live-dvd	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/eagle-rock-entertainment-commemorates-25-years-of-alan-jackson--with-live-dvd.html	(from https://www.alanjackson.com/news?page=5)
16:28:35	24031/24031	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:36%20GMT	https://www.alanjackson.com/news/alan-jackson-brings-his-25th-anniversary-%e2%80%9ckeepin-it-country-tour%e2%80%9d-to-colorado-in-a-new-episode-of-live-from-red-rocks	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-brings-his-25th-anniversary-%e2%80%9ckeepin-it-country-tour%e2%80%9d-to-colorado-in-a-new-episode-of-live-from-red-rocks.html	(from https://www.alanjackson.com/news?page=5)
16:28:36	22377/22377	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:37%20GMT	https://www.alanjackson.com/news/2016-tour-dates-announced-alan-jackson-keeps-on-%e2%80%9ckeepin-it-country%e2%80%9d-	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/2016-tour-dates-announced-alan-jackson-keeps-on-%e2%80%9ckeepin-it-country%e2%80%9d-.html	(from https://www.alanjackson.com/news?page=5)
16:28:37	18769/18769	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:38%20GMT	https://www.alanjackson.com/news/success-of-chattahoochee-was-surprise-to-songwriters	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/success-of-chattahoochee-was-surprise-to-songwriters.html	(from https://www.alanjackson.com/news?page=5)
16:28:38	18716/18716	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:39%20GMT	https://www.alanjackson.com/news/vip-experiences-back-by-popular-demand	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/vip-experiences-back-by-popular-demand.html	(from https://www.alanjackson.com/news?page=5)
16:28:39	17829/17829	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:40%20GMT	https://www.alanjackson.com/news/alan-graces-cover-of-this-weeks-country-weekly	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-graces-cover-of-this-weeks-country-weekly.html	(from https://www.alanjackson.com/news?page=6)
16:28:40	24434/24434	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2000:28:40%20GMT	https://www.alanjackson.com/news/alan-jackson-and-ply-gem-launch--the-%e2%80%9chome-for-good-project%e2%80%9d	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-and-ply-gem-launch--the-%e2%80%9chome-for-good-project%e2%80%9d.html	(from https://www.alanjackson.com/news?page=6)
